z,Est_V1,Est_V2,Est_V3,Est_V4,Est_V5,Est_V6,Est_V7,Est_V8
1998-12-31,80.97762,125.06697,102.14049,80.63018,102.649315,159.45308,117.75808,99.68369
1999-01-31,38.33862,221.92603,115.34994,69.76637,90.206726,192.50252,70.063034,86.32704
1999-02-28,96.98116,146.14034,227.68175,167.12933,134.95096,357.9974,265.05838,152.1135
1999-03-31,61.541206,302.1984,232.82826,208.22816,188.01378,316.27856,142.25533,182.76073
1999-04-30,20.761724,68.186844,72.27254,78.36191,52.06408,170.95848,65.3609,68.34633
1999-05-31,1.5675738,7.561679,3.9514308,6.2578483,10.371804,5.9774575,4.94177,6.877002
1999-06-30,4.360452,24.11259,13.912592,13.911579,14.227798,22.990713,10.404549,6.772162
1999-07-31,3.8546855,9.485912,4.053366,4.424477,7.1899543,6.7126617,5.708129,5.419108
1999-08-31,0.24008998,0.39807406,0.57973415,0.9946075,1.8278618,2.5662992,1.4170837,1.6991247
1999-09-30,26.095718,37.661823,85.93596,33.0037,23.816391,77.41343,30.430706,18.942766
1999-10-31,22.777866,40.566,45.759247,51.34096,59.713623,102.18033,57.59581,56.718063
1999-11-30,18.629797,40.27584,21.547443,25.4227,44.426926,31.298218,36.042427,37.328968
1999-12-31,77.69034,118.08704,93.324265,74.38013,127.640816,159.31194,124.69394,120.13347
2000-01-31,36.66876,245.6159,102.75427,78.405525,103.07283,241.39651,121.09735,130.73691
2000-02-29,76.52061,201.38426,175.1918,138.02368,121.23839,241.03267,205.46364,140.85942
2000-03-31,67.60341,232.44489,153.24431,154.79198,171.0931,153.9135,104.26554,188.19478
2000-04-30,20.029142,48.697914,30.316978,30.484112,19.13194,27.051085,19.753016,20.604166
2000-05-31,5.7220273,27.833473,14.427528,14.944949,10.834598,33.570465,10.505373,7.396023
2000-06-30,4.0561585,14.181699,8.035126,8.118274,5.486909,8.884598,3.375429,2.0406897
2000-07-31,2.2680473,9.90006,2.5211978,3.806897,9.904448,6.205967,5.470951,5.4060025
2000-08-31,3.3354366,7.97838,5.793953,7.852601,8.707704,10.664058,5.740129,3.486424
2000-09-30,7.3087425,11.915158,40.819016,9.468267,7.5454836,15.430264,8.600928,8.910522
2000-10-31,25.657545,61.686756,58.33742,73.08619,84.75778,102.099976,66.22746,61.01634
2000-11-30,11.932994,26.437576,22.934347,24.72155,40.114975,36.943108,36.899082,35.50488
2000-12-31,60.07968,112.437386,76.79686,76.103424,132.84015,156.6171,144.23378,133.30489
2001-01-31,45.324398,276.89755,130.9673,116.619835,185.05539,349.19052,163.49612,197.03136
2001-02-28,50.305737,129.7133,98.23034,89.71562,87.84273,134.6867,144.22246,150.30354
2001-03-31,48.531384,179.00575,104.89507,132.86684,163.42279,143.79037,125.09956,231.44563
2001-04-30,7.578401,25.552889,14.734533,20.98098,19.98868,27.314747,20.849766,25.593061
2001-05-31,9.017903,40.707222,22.052032,23.942509,16.195456,45.58714,15.102729,6.072973
2001-06-30,2.8656914,9.035339,4.203476,5.2905607,5.2350173,5.736483,3.6586175,2.1017756
2001-07-31,6.559777,23.739319,12.793387,14.220808,19.070715,22.303,13.945571,13.623311
2001-08-31,6.9251704,11.155129,10.808451,9.820676,8.330809,19.667833,8.356616,5.041889
2001-09-30,12.231161,36.129433,58.242054,23.711258,29.114605,33.675114,24.382961,19.847202
2001-10-31,32.46866,55.468784,45.068977,44.79186,49.425735,65.0415,37.19288,30.753641
2001-11-30,30.164825,67.5398,43.623894,49.78295,88.203125,80.619255,78.27034,68.97386
2001-12-31,65.0877,118.81568,58.124733,47.406693,85.30199,90.374306,60.210987,44.239727
2002-01-31,17.431406,131.04906,66.457306,38.91332,53.099056,200.77507,53.864132,45.463505
2002-02-28,108.45927,210.4934,206.95798,149.86185,156.86084,252.51517,193.1772,186.63705
2002-03-31,50.790276,192.7885,145.46548,120.40593,138.86356,206.75638,95.27805,128.02199
2002-04-30,22.494692,66.728615,50.649483,46.08615,35.701805,99.89648,39.60642,46.256985
2002-05-31,4.425962,24.151878,12.265855,19.463598,15.705193,27.160065,11.142422,7.4876533
2002-06-30,0.70087516,4.362523,1.0790449,1.8272241,6.772838,4.15386,3.3718834,3.1566129
2002-07-31,9.126595,22.369131,20.761847,15.178066,20.63927,62.96372,25.998804,16.124056
2002-08-31,7.198415,12.108677,8.489095,8.66758,6.9479365,11.505675,5.338763,3.8126702
2002-09-30,27.580048,64.05692,109.679405,44.89963,31.697577,62.06493,37.982815,22.355417
2002-10-31,29.478155,54.383095,53.052658,50.390606,62.528553,84.870865,43.409615,35.104847
2002-11-30,27.58709,56.003777,39.344883,36.916103,61.181667,64.902916,51.575916,44.936195
2002-12-31,82.424515,133.61824,95.53368,68.4505,114.58435,177.8121,117.504265,84.68446
2003-01-31,26.316328,167.37141,93.58634,66.10549,97.9456,270.69824,99.862526,99.966125
2003-02-28,78.42716,178.79735,169.10909,123.26836,123.82196,211.76387,166.30943,130.43842
2003-03-31,66.722084,402.27658,213.22394,184.18338,173.78287,220.88553,86.663605,112.06659
2003-04-30,20.441118,65.21017,62.30007,41.96867,19.612469,120.27526,31.756699,18.440483
2003-05-31,3.3706925,18.365688,13.641505,16.420538,10.799408,22.202148,10.88594,6.019308
2003-06-30,0.9019591,2.7879758,0.62710845,0.372464,0.5101808,2.020327,0.5092752,0.23313089
2003-07-31,1.1123525,2.3178778,1.2913222,1.242832,2.0301704,3.078813,1.7661543,1.7993147
2003-08-31,10.912875,21.609413,18.284286,22.590227,18.221834,27.050652,15.755228,10.119225
2003-09-30,18.934317,54.461292,61.116463,24.533773,19.407177,23.03272,10.88421,8.909808
2003-10-31,18.775223,35.896736,36.878876,38.7544,42.549362,70.73673,32.879192,24.168941
2003-11-30,14.403501,26.6488,23.579786,23.982101,48.690914,43.641987,36.953247,37.428978
2003-12-31,65.713776,124.64135,81.44595,67.27019,105.03776,192.96425,137.54071,113.145
2004-01-31,46.741325,186.31618,116.50738,79.74151,88.02788,205.37897,83.38272,79.254684
2004-02-29,56.141964,145.66112,175.54549,105.7717,105.02899,212.27287,138.54143,117.486336
2004-03-31,42.197563,208.19012,138.37227,125.80798,142.36464,167.36821,83.000534,127.91856
2004-04-30,9.781666,25.682104,36.820072,27.541182,17.565151,85.1,23.865982,22.486662
2004-05-31,2.9215143,12.063214,10.02794,10.020583,7.322649,14.12148,5.4086957,3.8666167
2004-06-30,3.1240733,15.43864,9.286207,11.084591,16.607176,21.95927,11.162096,6.211891
2004-07-31,11.29432,19.730633,17.669144,13.678207,16.58024,32.4959,18.336378,14.489375
2004-08-31,7.539417,13.327421,12.027442,13.213873,12.944957,16.98757,11.649657,8.166982
2004-09-30,24.17015,49.627693,89.66888,33.950405,27.665619,36.256916,26.48422,20.505648
2004-10-31,30.149569,42.673367,45.991676,39.06843,41.4293,67.75792,33.064632,26.89495
2004-11-30,25.181078,52.68435,36.409695,43.015522,82.623955,57.802475,65.44334,67.92828
2004-12-31,75.04192,140.74469,95.050674,72.768,115.41249,257.1787,142.61633,111.59486
2005-01-31,26.725058,120.94062,99.91118,51.41014,71.15953,199.7624,63.108044,62.728786
2005-02-28,60.180637,127.49642,134.56651,87.89221,78.59179,113.62406,96.46545,87.66556
2005-03-31,52.86385,309.17474,208.2978,196.27754,217.6605,239.3611,104.29817,131.07455
2005-04-30,11.235885,31.03175,39.0057,28.332338,13.220661,83.81919,23.828453,18.330988
2005-05-31,1.1544553,7.2237825,4.6725383,5.014022,5.611278,18.813694,3.5428789,1.9491665
2005-06-30,0.18243507,1.3040165,0.1210659,0.29153606,0.67413557,0.6554498,0.27058783,0.22888319
2005-07-31,1.3005571,4.000692,1.5567939,1.3665848,2.2125878,4.346194,1.5155156,1.128749
2005-08-31,2.3448074,2.7898052,4.5889616,4.356465,3.9390788,10.609334,3.595114,2.3903105
2005-09-30,9.212245,22.44461,59.096462,24.052258,23.843845,57.08254,32.71676,21.549597
2005-10-31,30.093773,55.14593,50.712173,47.37639,49.711052,83.18696,33.149006,23.302515
2005-11-30,20.76233,38.02565,27.844519,29.680307,46.15596,50.060997,36.067696,33.870003
2005-12-31,77.71143,132.8465,90.229515,62.74369,105.40529,199.82307,131.7864,109.43747
2006-01-31,49.74312,234.1588,165.32655,102.0785,112.14235,460.1667,144.11562,125.13107
2006-02-28,86.95545,140.15057,194.4486,128.42867,113.074036,225.06198,161.5014,135.20479
2006-03-31,63.680965,186.29501,176.24628,142.85149,149.35876,229.028,112.00774,169.35202
2006-04-30,24.803278,70.505226,66.64418,57.15437,27.818468,147.34483,47.166595,37.923634
2006-05-31,0.16645636,1.320295,1.224683,1.3123331,0.99905646,2.437887,0.61282426,0.556317
2006-06-30,2.5178344,12.315872,3.647368,4.192532,10.352667,25.500666,9.48901,3.6724148
2006-07-31,0.39289534,0.9048396,0.22298369,0.22438736,0.91057295,0.73249716,0.61023355,0.9516033
2006-08-31,5.7571387,14.273848,9.914359,18.036348,18.768545,26.05358,12.393283,8.120962
2006-09-30,11.171223,32.40299,56.378407,19.874838,19.294758,21.95569,17.074972,15.589902
2006-10-31,38.520576,58.416462,55.477776,52.68916,55.454887,80.22239,40.68341,34.87073
2006-11-30,31.338877,61.813087,50.48405,52.393703,81.900345,113.73777,81.51615,67.14738
2006-12-31,56.79006,103.9287,61.00505,48.641018,92.770004,157.48407,104.50053,84.04133
2007-01-31,38.506725,192.28261,107.224976,82.22025,114.96521,224.41266,93.54735,121.96026
2007-02-28,50.58499,93.38813,140.36812,93.853676,83.57337,162.81348,135.69371,106.08035
2007-03-31,59.17959,263.49237,179.2703,196.721,227.26576,263.27228,166.70593,239.55367
2007-04-30,20.919615,52.86744,65.96498,49.707165,29.188429,133.38637,50.87952,41.82321
2007-05-31,6.673994,16.609032,19.120955,20.086546,8.893192,22.36322,9.823399,6.2436886
2007-06-30,0.19552004,1.0294998,0.20544429,0.2880924,0.8810832,1.0552535,0.9429049,0.739932
2007-07-31,3.1726344,9.387924,4.529942,3.7463064,8.549834,9.647874,3.9539607,5.061717
2007-08-31,1.5285004,1.8896155,2.0354416,2.7072887,3.501682,6.145362,2.9021785,3.029103
2007-09-30,16.10545,40.123363,80.50415,35.47555,27.958311,36.54223,27.9453,22.835157
2007-10-31,40.880558,59.088665,60.686916,46.542713,47.90072,80.55152,34.34059,25.841616
2007-11-30,26.719164,48.934105,41.056946,35.7057,58.676617,75.22995,47.656406,44.039787
2007-12-31,102.02571,159.22159,114.98821,79.23893,114.6823,229.72112,139.06274,91.012245
2008-01-31,51.48452,238.07214,151.15195,110.669815,140.7429,417.48956,171.52542,163.01671
2008-02-29,70.15117,136.35533,195.15012,120.25972,99.01766,237.60622,160.402,111.87279
2008-03-31,56.03537,91.57653,190.72426,112.25185,89.33174,175.70247,84.9184,90.79065
2008-04-30,14.008139,33.365612,36.8649,33.28888,19.563202,49.41648,21.256472,18.70162
2008-05-31,5.4129353,22.620617,13.324735,13.833346,9.629155,13.0995455,5.507115,3.3461483
2008-06-30,4.388253,16.967125,10.83699,13.452944,15.28155,22.826532,12.409635,5.7574925
2008-07-31,0.37275696,1.2085534,0.36369628,0.62533146,2.0349793,1.2886686,1.2890669,1.845208
2008-08-31,2.2373657,2.4064817,2.6073427,4.104467,5.357196,3.925451,3.47307,3.7335484
2008-09-30,8.898721,27.848433,28.373402,13.792334,19.661928,8.272253,8.115855,11.012507
2008-10-31,31.097843,45.58726,47.76345,43.411858,45.873486,57.538235,33.161175,24.33704
2008-11-30,26.710583,43.34363,38.19311,36.0786,49.21537,56.94148,43.046345,35.807438
2008-12-31,56.532875,92.603874,80.21619,59.017727,96.94569,166.43736,127.87168,93.04517
2009-01-31,52.57299,212.53052,141.03142,104.0148,127.85883,266.16302,108.88614,132.5972
2009-02-28,103.75864,200.61618,237.48193,166.6977,134.8201,262.39954,174.29863,144.90012
2009-03-31,56.60524,171.18088,151.33588,130.24237,108.55224,205.49951,110.44507,124.681404
2009-04-30,18.615488,61.69074,54.477444,40.8928,22.742506,134.08914,35.001354,27.923557
2009-05-31,5.309672,25.859268,12.3317175,16.786333,15.5192585,17.872513,9.873065,7.995098
2009-06-30,4.0064692,12.369482,5.3386235,5.1717625,4.0613966,4.4296236,2.087679,1.2218751
2009-07-31,2.5461235,8.995395,6.313046,7.2511625,13.340065,32.802803,14.808591,11.241633
2009-08-31,4.231503,7.3066907,3.7150474,6.3387566,7.2770786,4.851291,3.6899016,4.203218
2009-09-30,9.670745,36.398354,36.858963,20.813093,21.258764,14.513363,14.85757,13.374724
2009-10-31,20.99347,46.816696,43.81052,55.338097,68.076836,83.14513,57.713284,59.798183
2009-11-30,29.995047,78.89165,58.168716,68.63551,128.05025,132.9805,107.96297,97.78736
2009-12-31,56.530884,115.73227,78.38485,66.40082,127.64149,185.0866,117.77946,92.56036
2010-01-31,34.15458,292.14066,134.77574,94.5001,150.8301,489.92783,131.0852,145.44327
2010-02-28,83.934586,143.14484,223.62094,148.20619,122.79664,270.45673,188.13106,162.79346
2010-03-31,51.360096,215.62761,134.645,150.96619,162.26735,152.92535,99.903725,142.0793
2010-04-30,20.240425,52.59294,59.32253,54.575233,29.930044,125.087776,44.61464,35.119194
2010-05-31,4.7630625,14.316991,15.299241,17.22799,11.444408,28.167156,11.524464,5.3305097
2010-06-30,3.0849652,9.689187,4.764494,6.4269032,9.599224,3.2069068,3.8143754,3.8115842
2010-07-31,1.352892,1.7943258,0.9809001,0.50889826,0.7664422,1.4105991,0.6190181,1.0168285
2010-08-31,6.9688077,7.8412967,10.029936,8.044577,6.046519,8.117286,4.71708,4.47418
2010-09-30,11.460367,23.25261,39.593704,11.583998,11.713827,16.149689,9.194348,8.945419
2010-10-31,49.03776,61.8555,68.005264,58.342014,50.41878,79.16033,45.508827,37.546303
2010-11-30,21.543077,35.311676,22.47111,23.207132,41.676586,36.911648,32.701855,33.007633
2010-12-31,113.98625,172.1674,117.01712,86.92794,120.870186,233.12279,158.06108,124.800446
2011-01-31,60.65352,326.08475,173.51816,134.62245,160.30916,513.5157,183.55295,163.04897
2011-02-28,102.97237,230.9203,245.14575,173.74013,159.00995,337.44122,259.1059,235.87613
2011-03-31,33.894375,342.56558,169.18214,143.71216,136.14801,230.617,72.32937,76.690506
2011-04-30,19.722698,58.956425,59.142918,54.83867,36.857803,151.3667,62.500557,54.247856
2011-05-31,5.6652226,17.038134,13.477959,12.802273,9.658187,22.415781,8.739173,4.436668
2011-06-30,0.39663363,2.0686662,0.6292345,0.37003824,0.63765633,0.8797825,0.4417327,0.33233064
2011-07-31,4.725784,8.654682,8.80207,6.4734006,7.032056,22.868587,10.007678,6.010855
2011-08-31,2.4036198,2.852893,2.3018684,3.0618863,4.0110154,2.730547,2.2300727,2.1049738
2011-09-30,8.2335205,23.336899,38.11805,14.302312,17.531338,47.389496,21.064241,11.64048
2011-10-31,30.653954,41.56604,40.45338,29.483519,26.347399,55.946384,16.292547,11.89534
2011-11-30,29.747093,56.28501,43.169697,42.447407,67.97757,72.26604,56.214672,50.410385
2011-12-31,78.288216,141.47935,100.918816,90.11067,126.621445,187.40259,151.06683,127.987595
2012-01-31,38.81593,213.04857,135.04202,81.00046,112.5755,330.90198,107.34043,103.264244
2012-02-29,118.64226,213.18658,326.02045,195.52332,144.7353,461.0341,283.37784,213.20001
2012-03-31,37.743927,147.71536,173.72734,148.31383,143.53027,271.03497,136.60568,183.90092
2012-04-30,24.28811,81.94095,72.80461,66.61658,44.937664,195.17987,74.78996,62.318043
2012-05-31,2.4028099,11.211993,7.0630198,7.001186,5.182057,6.935426,3.692897,3.7044382
2012-06-30,2.3594244,12.670846,3.1422215,4.0565767,4.7423186,10.482376,2.9937043,1.5463927
2012-07-31,2.991497,5.5461144,3.7257395,2.8215408,2.8377748,7.2882385,3.2479527,2.2209437
2012-08-31,1.6237392,1.8709102,1.6571438,1.5037245,1.6018976,2.0543904,0.9826311,0.998799
2012-09-30,20.81629,59.780643,84.625694,31.279999,26.708418,31.230965,11.939083,12.872024
2012-10-31,19.807896,32.121918,26.146723,24.619846,32.73288,34.050568,19.570936,19.644987
2012-11-30,21.760653,41.547787,28.170588,27.606846,50.827568,34.419857,22.50172,22.008923
2012-12-31,109.09483,188.8527,138.66518,105.490036,157.34755,312.4078,186.27846,137.5982
2013-01-31,33.431973,212.2247,113.73271,86.70132,124.78456,312.00955,102.65413,117.30817
2013-02-28,63.869667,126.90006,154.91342,106.41848,109.38425,184.46301,133.89577,133.77223
2013-03-31,69.587105,222.42502,152.67812,161.28587,201.39604,177.95433,126.18715,195.37216
2013-04-30,7.271558,19.969275,30.662716,22.829235,10.76245,47.496178,11.290116,11.0661745
2013-05-31,13.95271,35.54574,24.580751,43.16486,26.295303,47.95667,30.421824,14.339913
2013-06-30,4.5945754,12.562617,9.360066,8.5060835,7.306839,19.401283,8.017869,4.0021553
2013-07-31,1.7993954,4.4798555,4.1511736,3.3740501,5.400647,10.911295,5.698419,4.6520452
2013-08-31,7.3185434,17.535744,17.489897,17.216465,18.959293,30.188038,12.121875,7.3554773
2013-09-30,17.24149,49.840515,52.52505,40.830013,47.68494,25.382528,25.783743,22.63504
2013-10-31,40.740288,75.01419,64.387436,62.701508,74.56848,67.88,44.828957,49.274834
2013-11-30,17.786207,36.06511,32.183064,35.6216,53.06564,53.108585,51.262947,43.908665
2013-12-31,72.16937,114.486244,101.44878,77.21675,113.68161,195.8895,141.97408,109.12335
2014-01-31,46.427086,298.54346,148.21892,110.04841,170.24117,415.42587,141.5929,178.9189
2014-02-28,84.61938,181.25375,171.96007,131.06702,116.64432,193.03687,129.56644,96.93716
2014-03-31,79.064674,446.78693,261.11035,258.78662,251.20737,233.47252,119.09909,152.15794
2014-04-30,12.87135,41.94087,45.44606,39.741997,21.409601,89.8536,32.714336,26.263136
2014-05-31,6.8147497,25.226002,16.198032,30.832338,15.5933075,30.040642,13.10848,7.8688097
2014-06-30,2.8828614,8.885657,2.9863815,4.3605924,4.0055566,3.1287875,2.607139,1.6612841
2014-07-31,1.4614025,2.6941283,3.9239821,2.319988,3.371519,16.165976,5.1507,3.1272013
2014-08-31,1.6456023,4.500264,3.4426699,5.0444736,10.112563,6.1776423,6.4843774,5.2313194
2014-09-30,15.449904,44.795498,75.34993,47.141056,43.000023,65.38005,41.367046,23.280064
2014-10-31,26.013433,47.842117,45.631023,43.54509,53.038734,76.52166,47.569836,43.530647
2014-11-30,32.23563,51.9614,45.579453,41.407932,49.259464,48.273174,38.034824,35.68323
2014-12-31,37.514595,60.569412,62.76317,49.905056,82.481895,142.55,97.97103,93.02296
2015-01-31,51.116398,243.23018,146.79254,118.44271,155.33522,327.00192,132.00621,163.53706
2015-02-28,88.84978,175.48846,173.3948,126.88337,105.654755,214.765,142.69333,113.02842
2015-03-31,64.88294,225.008,157.75342,157.62202,131.50069,175.13647,101.19871,104.14657
2015-04-30,13.149876,24.173384,47.450127,27.423317,14.400879,88.89546,25.04073,22.261967
2015-05-31,5.514106,18.069384,16.931696,25.314745,13.656395,28.399342,12.861294,7.960813
2015-06-30,6.506762,17.825228,8.904106,9.333264,8.068684,7.739079,4.6446857,3.4060297
2015-07-31,5.5959706,8.975542,9.419392,5.758755,4.463206,14.258177,6.001552,3.7647576
2015-08-31,4.861624,9.502534,11.6116495,9.636179,10.154458,23.209265,8.865444,5.294715
2015-09-30,7.1469693,16.824587,19.115246,11.641982,17.63095,8.503372,8.407945,8.849491
2015-10-31,9.617306,18.8714,23.039818,21.488533,29.03128,43.41152,20.74079,16.958828
2015-11-30,33.345337,47.36407,45.738804,36.74914,45.950085,61.8504,42.937176,33.72141
2015-12-31,71.41257,123.705894,94.00363,76.63426,104.50212,161.84946,113.05978,72.1021
2016-01-31,29.695477,140.65804,93.7272,62.96516,75.81715,127.35547,48.187664,72.92881
2016-02-29,73.4026,147.25845,157.6649,110.210526,98.279915,224.23405,159.69308,155.22675
2016-03-31,50.468678,157.76271,140.48549,125.1584,103.265915,110.17579,58.84468,93.40128
2016-04-30,9.197023,36.72094,32.026882,29.774076,20.961742,74.74739,24.881466,19.90143
2016-05-31,1.2968127,4.262268,5.216134,7.6624374,5.0372148,16.451468,4.99258,2.9541807
2016-06-30,3.9416056,11.0795765,9.582316,9.360719,8.633691,15.969657,6.684218,3.75562
2016-07-31,6.7292566,10.133856,8.342652,5.898504,4.9480853,12.1685,5.607998,3.4948928
2016-08-31,4.545899,7.0622435,9.894412,10.037213,7.2817836,10.22107,5.2272367,4.0269737
2016-09-30,17.867306,32.114067,49.5131,18.744345,14.751935,18.091301,9.182207,9.535585
2016-10-31,20.746973,49.22701,34.702675,36.946014,44.791473,55.43,28.65765,20.744864
2016-11-30,14.183837,24.918728,20.666025,17.37535,23.271322,32.710114,22.03604,21.596453
2016-12-31,62.75024,91.82035,81.03388,60.96843,93.18068,133.30182,95.00995,83.667694
